OrgNummer; TelNummer; Operator;
5590224423; 0730555037; TeliaSverigeAB
5590224423; 0730555037; TeliaSverigeAB
5591080287; 0707350688; TeliaSoneraAB
5591080287; 0704418329; TeliaSoneraAB
5567522015; 0767669067; TeliaSoneraAB
5561091827; 0703316057; TeliaSverigeAB
5561091827; 0703316057; TeliaSverigeAB
5590839774; 0767639467; TeliaSverigeAB
5560571936; 0703305096; TeliaSverigeAB
5591076780; 0708257507; TeliaSoneraAB
5568971765; 0702728731; TeliaSverigeAB
5562741156; 0735079990; TeliaSoneraAB
5568561632; 0738013582; TeliaSoneraAB
5565732723; 0705673863; TeliaSoneraAB
5562390749; 0703244781; TeliaSoneraAB
5569347189; 0702667807; TeliaSoneraAB
5564266608; 0705104228; TeliaSverigeAB
5590807656; 0733718884; TeliaSoneraAB
5590978408; 0731838080; TeliaSoneraAB
5590421367; 0706041797; TeliaSverigeAB
5591524896; 0702341134; TeliaSoneraAB
5566169719; 0708881958; TeliaSoneraAB
5569976466; 0704411339; TeliaSoneraAB
5568585623; 0702054516; TeliaSverigeAB
5568585623; 0707532010; TeliaSoneraAB
5568585623; 0734410379; TeliaSoneraAB
5568585623; 0734410380; TeliaSoneraAB
5565630828; 0704102940; TeliaSoneraAB
5563459402; 0708838459; TeliaSoneraAB
5567144703; 0739867950; TeliaSoneraAB
5591989859; 0706601217; TeliaSverigeAB
5569037608; 0706209267; TeliaSverigeAB
5569037608; 0703590524; TeliaSverigeAB
5569037608; 0706209840; TeliaSverigeAB
5591256564; 0706742533; TeliaSverigeAB
5591256564; 0707487153; TeliaSoneraAB
5565445391; 0707435000; TeliaSoneraAB
5590294988; 0725376449; TeliaSverigeAB
5566241120; 0727399161; TeliaSverigeAB
5566241120; 0727399161; TeliaSverigeAB
5590087820; 0709647323; TeliaSoneraAB
5564983699; 0708561170; TeliaSoneraAB
5564983699; 0708561170; TeliaSoneraAB
5565252052; 0706239280; TeliaSverigeAB
5566086020; 0705717286; TeliaSverigeAB
5566086020; 0705747286; TeliaSverigeAB
5591076335; 0725101062; TeliaSverigeAB
5591076335; 0725101064; TeliaSverigeAB
5590406434; 0705828041; TeliaSverigeAB
5563712008; 0706333851; TeliaSverigeAB
5563098754; 0705130970; TeliaSverigeAB
5563098754; 0730840956; TeliaSverigeAB
5563098754; 0730713907; TeliaSverigeAB
5590532262; 0705908003; TeliaSverigeAB
5564083730; 0705912812; TeliaSoneraAB
5564083730; 0705379311; TeliaSoneraAB
5568225352; 0727177422; TeliaSverigeAB
5568225352; 0738060076; TeliaSverigeAB
5568225352; 0705400949; TeliaSverigeAB
5565539433; 0705527265; TeliaSverigeAB
5592021033; 0703057840; TeliaSverigeAB
5562408087; 0706638185; TeliaSverigeAB
5562408087; 0702010018; TeliaSverigeAB
5562408087; 0706556240; TeliaSverigeAB
5590310594; 0705609257; TeliaSverigeAB
5569138489; 0735304796; TeliaSoneraAB
5590447479; 0708750919; TeliaSoneraAB
5560632464; 0705408080; TeliaSverigeAB
5560632464; 0703219670; TeliaSverigeAB
5560632464; 0705408080; TeliaSverigeAB
5568103815; 0709241701; TeliaSoneraAB
5566162078; 0706988259; TeliaSoneraAB
5569457517; 0733509059; TeliaSoneraAB
5569457517; 0702288675; TeliaSverigeAB
5591909014; 0702236933; TeliaSverigeAB
5569279762; 0730670576; TeliaSverigeAB
5567727044; 0762837023; TeliaSoneraAB
5569314551; 0706304043; TeliaSoneraAB
5569314551; 0730613412; TeliaSverigeAB
5590909437; 0703216678; TeliaSverigeAB
5569781460; 0708480507; TeliaSoneraAB
5569781460; 0733707126; TeliaSoneraAB
5569781460; 0708480507; TeliaSoneraAB
5568270119; 0706250425; TeliaSverigeAB
5568784523; 0708803046; TeliaSoneraAB
5564464492; 0705183498; TeliaSverigeAB
5568550791; 0722223462; TeliaSverigeAB
5568550791; 0708953555; TeliaSoneraAB
5568550791; 0733839620; TeliaSoneraAB
5568550791; 0705778302; TeliaSverigeAB
5562892942; 0702151460; TeliaSverigeAB
5569812661; 0705135591; TeliaSverigeAB
5569526584; 0708804696; TeliaSoneraAB
5569665267; 0703486820; TeliaSoneraAB
5569665267; 0703486820; TeliaSoneraAB
5591945901; 0705829857; TeliaSverigeAB
5562362375; 0702126918; TeliaSverigeAB
5562362375; 0706058199; TeliaSverigeAB
5562362375; 0706058199; TeliaSverigeAB
5591826739; 0725654848; TeliaSverigeAB
5563857936; 0703810390; TeliaSverigeAB
5563857936; 0703810390; TeliaSverigeAB
5568407299; 0702455356; TeliaSverigeAB
5568370810; 0703776075; TeliaSoneraAB
5563789329; 0702682090; TeliaSoneraAB
5563789329; 0703470831; TeliaSoneraAB
5562389519; 0706797905; TeliaSverigeAB
5590429451; 0706451364; TeliaSverigeAB
5591322325; 0730446474; TeliaSverigeAB
5591322325; 0730335817; TeliaSverigeAB
5591322325; 0730469056; TeliaSverigeAB
5591631154; 0722117048; TeliaSverigeAB
5568327760; 0702259858; TeliaSverigeAB
5568327760; 0702293124; TeliaSverigeAB
5568327760; 0706291251; TeliaSverigeAB
5568327760; 0702293124; TeliaSverigeAB
5568824659; 0705258369; TeliaSoneraAB
5566846399; 0706403370; TeliaSverigeAB
5566743737; 0705950042; TeliaSverigeAB
5566743737; 0705950042; TeliaSverigeAB
5568071855; 0702496612; TeliaSverigeAB
5569098303; 0706554444; TeliaSverigeAB
5567956411; 0706727411; TeliaSverigeAB
5567956411; 0706727415; TeliaSverigeAB
5567956411; 0707475651; TeliaSoneraAB
5567956411; 0705877446; TeliaSverigeAB
5591011910; 0708286848; TeliaSoneraAB
5591009989; 0702890348; TeliaSverigeAB
5591796692; 0730842065; TeliaSverigeAB
5591903033; 0707725769; TeliaSoneraAB
5562124023; 0703704721; TeliaSverigeAB
5592046444; 0709594090; TeliaSoneraAB
5564156239; 0703974999; TeliaSverigeAB
5567675763; 0733841440; TeliaSoneraAB
5567675763; 0763639946; TeliaSoneraAB
5591310429; 0706815508; TeliaSverigeAB
5591619472; 0730578818; TeliaSverigeAB
5590282132; 0737148728; TeliaSoneraAB
5563149755; 0702633588; TeliaSverigeAB
5563149755; 0704391987; TeliaSoneraAB
5563149755; 0727406044; TeliaSverigeAB
5564753860; 0705340696; TeliaSoneraAB
5566415971; 0733925577; TeliaSoneraAB
5567305221; 0706602091; TeliaSoneraAB
5566927967; 0703105481; TeliaSverigeAB
5566927967; 0702496547; TeliaSverigeAB
5567198089; 0702130850; TeliaSverigeAB
5566478342; 0706222181; TeliaSverigeAB
5569272411; 0704214900; TeliaSoneraAB
5569272411; 0704214900; TeliaSoneraAB
5568451172; 0705754825; TeliaSoneraAB
5569828147; 0708159238; TeliaSoneraAB
5568749807; 0727348014; TeliaSverigeAB
5568749807; 0739301559; TeliaSoneraAB
5568749807; 0768334304; TeliaSverigeAB
5568749807; 0702821149; TeliaSoneraAB
5590296371; 0702165660; TeliaSverigeAB
5568068695; 0703793868; TeliaSverigeAB
5562599836; 0705462519; TeliaSoneraAB
5562599836; 0705462519; TeliaSoneraAB
5564063377; 0702728051; TeliaSverigeAB
5569536237; 0706344891; TeliaSoneraAB
5567616890; 0703330851; TeliaSverigeAB
5567681076; 0708851243; TeliaSoneraAB
5567443790; 0703268833; TeliaSverigeAB
5563179232; 0703146350; TeliaSverigeAB
5563179232; 0703303524; TeliaSverigeAB
5563179232; 0725371534; TeliaSverigeAB
5591495881; 0706169109; TeliaSverigeAB
5569901266; 0739823008; TeliaSoneraAB
5591585004; 0706111528; TeliaSverigeAB
5569757221; 0706770525; TeliaSverigeAB
5562907047; 0705160075; TeliaSoneraAB
5562907047; 0705160075; TeliaSoneraAB
5567096549; 0738030522; TeliaSverigeAB
5567096549; 0738030522; TeliaSverigeAB
5567247563; 0706811514; TeliaSverigeAB
5568549256; 0705927067; TeliaSoneraAB
5568920788; 0706930230; TeliaSverigeAB
5568920788; 0706934444; TeliaSverigeAB
5562453448; 0706387810; TeliaSverigeAB
5562453448; 0733450054; TeliaSoneraAB
5590618327; 0702308258; TeliaSverigeAB
5567458921; 0705493977; TeliaSoneraAB
5569379224; 0707666350; TeliaSoneraAB
5565455028; 0708617636; TeliaSoneraAB
5565455028; 0705648920; TeliaSverigeAB
5565455028; 0708780728; TeliaSoneraAB
5568752801; 0704832132; TeliaSoneraAB
5568752801; 0704832132; TeliaSoneraAB
5590963541; 0725716419; TeliaSoneraAB
5561116293; 0706192108; TeliaSverigeAB
5590578828; 0704321840; TeliaSoneraAB
5563697415; 0705227840; TeliaSverigeAB
5563697415; 0702127300; TeliaSverigeAB
5566763438; 0702524267; TeliaSverigeAB
5568147226; 0733781606; TeliaSoneraAB
5565294237; 0705841901; TeliaSverigeAB
5565294237; 0705841901; TeliaSverigeAB
5568775430; 0705107972; TeliaSverigeAB
5566796065; 0708514949; TeliaSoneraAB
